"Var1","Var2","classes"
3.23014805153616,1.44317823860542,1
1.66232912815356,0.453740471815046,1
1.65633667128556,1.13818348255163,1
1.77850913819168,1.67030034811462,1
2.32538686334119,1.9937300349283,1
3.06607369169876,1.15971259793258,1
1.7353473493311,1.15077196461393,1
1.08516671243919,1.25427820966509,1
3.0559656614239,1.87822578525501,1
0.737181376958017,3.17272952370212,1
3.05046552821973,0.918450657429461,1
3.13884558487926,2.03551232295369,1
0.74582494801003,1.61792013041865,1
0.81974080961349,1.28474879004514,1
2.1232141212552,0.940415591573255,1
1.04313099637383,1.97563706430579,1
2.30273736565021,1.15193460968432,1
1.12023080546163,1.50951532957573,1
1.03470194337902,2.8692605583683,1
2.44714995723375,0.837911706388463,1
1.11342963674146,0.949876553957116,1
1.46837234375646,1.13881973466777,1
2.92597067873225,0.929841324356428,1
2.84801896454754,1.65245699470869,1
2.0851734777389,0.928024697299483,1
0.962936530406213,0.946081089671969,1
2.69963914024065,1.74965579112443,1
1.36975653505354,1.15021178377753,1
3.19982214888386,2.21433436220962,1
3.07498275040797,0.866736354126239,1
0.881788390807356,1.72806709966325,1
2.93107283124068,0.758240210609285,1
0.763584250280311,2.49160670135482,1
2.89600276300015,1.02958984290805,1
3.24512681157028,2.26629890721722,1
0.744806089135732,1.24204872792735,1
0.999222045114443,2.01798666576842,1
2.8946756674234,1.0433425220366,1
1.19283469324695,1.04466618902684,1
0.514737865812014,2.71350907622927,1
2.84057010776334,1.85880333199066,1
2.77655677595249,1.98879411418792,1
2.91139523740079,2.05003063332632,1
1.02597683411216,0.740588949829788,1
1.16641744937207,1.81532830732549,1
1.01048046502006,2.15198292172286,1
0.981490773588047,2.00374040815842,1
2.7878241828766,1.27682502495785,1
1.22337471070715,0.656650146733418,1
0.79711159295764,1.25709350395093,1
0.718814963824778,1.89953130839542,1
1.25989483793595,1.83897909022748,1
3.36363669184802,1.68995360297981,1
0.754418840168206,0.819457942684167,1
1.29130324255655,2.90845399690888,1
2.52393366052423,0.511825144853306,1
1.00514322589391,0.915770363928154,1
1.30336476432323,1.02706057523652,1
2.54752613338768,0.850983323765363,1
0.821035930217784,2.71917565925602,1
1.20292328754808,2.00319900581052,1
1.09096457200343,2.39257797435592,1
0.527900274586693,1.97980159967132,1
2.01096809087855,1.26467208532231,1
1.10725332180725,2.89719128605995,1
0.75623755921238,0.925401070702247,1
1.92200515178524,1.12813516637266,1
1.16071110621099,1.48873690310491,1
0.974583093904933,0.823460617341206,1
1.27703071027155,0.751084914882536,1
2.92509154164157,1.70202795467491,1
3.05761292551179,1.37638516337965,1
1.22625771969431,2.33537358577057,1
1.16895859126341,0.590791019491915,1
0.924637991106065,0.980703334390424,1
1.83434122276457,0.999380490217062,1
0.844442391377404,3.09310869535384,1
1.84274669929562,0.978979983122763,1
2.46781665454588,1.58642923543029,1
2.8279392668269,1.04403695899935,1
2.90335206691674,1.77623590670413,1
1.8998659420146,0.771804985731541,1
0.582402106423171,3.35521405690218,1
2.92090921731446,0.650443600579668,1
3.05478266501161,0.658817600415868,1
2.86511122664988,2.03243539898543,1
3.26826527278632,2.1861005905373,1
3.09255237462247,1.83920217725961,1
2.07302435260736,0.720081327531712,1
2.94557188135345,1.06568557870019,1
1.14940853572196,3.21624601711677,1
1.97649830045455,1.04746835462427,1
1.94217834604378,1.12572744462293,1
3.37532936878959,2.03797456709008,1
1.13950753340496,1.05317276381752,1
3.05346850284066,0.917405986384063,1
3.03207906511122,1.03205050363224,1
3.38530192989136,0.888367519742495,1
2.00239318034471,0.997471512022507,1
1.39972947574336,0.788290857950704,1
0.889860879391271,1.17287522004411,1
2.14094050116802,1.25066105343676,1
3.19877408834141,2.44107713591042,1
3.32964291937863,2.06137805825002,1
2.74320082475656,0.976213402132196,1
0.967536125631129,2.39772721903133,1
3.16622716131549,2.33928733126583,1
2.95039964920313,1.34203561262358,1
1.93997113980783,1.35222465925255,1
3.10360926178361,1.41967450008407,1
2.24900097494928,0.756823943423448,1
0.786352840649064,3.36233749021782,1
1.01639291058355,3.25579105294164,1
1.31131645001587,2.91952101313818,1
3.22271149093813,1.98935893188036,1
2.40875833555553,0.667157196420285,1
0.877592902361607,1.86646757830076,1
1.22648277027086,2.81612262630572,1
2.36233431922899,1.15995308329598,1
1.16296908704454,1.98663057378202,1
2.97884883386599,0.580715541319084,1
1.92972344005894,1.06072325171403,1
3.06067102560512,1.81473097067067,1
0.53999292014836,0.870790480354749,1
1.19490836823456,2.00235654856799,1
3.03435279570475,1.00618694415809,1
0.819233175147726,1.09944815553029,1
1.20918379870548,2.68447749438077,1
0.838068170670343,3.06770453209988,1
0.810163914344531,1.98901340243747,1
1.00982404159116,1.92907110083645,1
1.03012974846143,3.01836711575762,1
3.03389014912312,1.03135606061556,1
1.38637219085998,2.08960916315801,1
1.29616969371636,3.49625324004807,1
1.1828386394411,3.22833571665007,1
1.25959820871331,2.50360016768745,1
1.05399848414314,2.11932965687099,1
1.46535267031321,1.79634290742587,1
1.21449495581436,3.62825755800755,1
1.96887569477987,1.0738975257123,1
0.989485808343973,0.896231080937887,1
2.87808101589479,1.68795589856095,1
1.1566246076307,2.96247528278793,1
1.50718526994283,1.17437609243133,1
1.04167853131388,2.36298027629152,1
2.68731141074186,2.15437354249276,1
1.79194363496908,0.627551001101736,1
1.52327426607104,0.866228150800231,1
2.84395131818847,2.03725052800037,1
0.922933203134499,1.60388207763735,1
0.824585448056363,2.20641511633105,1
3.03554100035443,1.83076963415474,1
2.17931562589198,0.736767250977188,1
1.1669409980059,0.947530422339415,1
1.95932575611746,0.842358256568233,1
3.0322366641837,1.02376467837485,1
1.05877217712358,3.1294434798237,1
2.74101086231704,1.12429141957658,1
2.1460818851018,1.02354654684329,1
2.7456613796863,2.03087787418474,1
0.87453605558835,1.17636602664736,1
2.02894976995202,0.796736520549408,1
3.06643099095033,2.09356161386461,1
3.32091347765274,0.843088353421526,1
0.92012707274447,1.15452775221261,1
0.632260975684886,3.1593328965547,1
2.92675707687004,0.95786740013004,1
0.95779530015104,0.878520458995807,1
1.3439696718117,1.1705940608068,1
1.22325165633211,2.95715435775639,1
1.92442599621974,0.886086709825738,1
0.953458752069037,3.0429739480601,1
1.05667895812131,1.06439670826432,1
0.867438202103891,3.01805466502948,1
1.26161060772457,1.92646254616707,1
0.831866385739455,2.95414931225417,1
1.57383532603973,0.635885003353264,1
1.21015855329442,3.07851664935835,1
2.98587049696265,1.56232708595815,1
0.865526505447165,3.02593045092735,1
2.21052350256049,0.81045495154527,1
0.926831140004667,0.763547012749059,1
1.06610291087288,1.8639848469346,1
1.09750335950074,0.967300252118139,1
0.985372472199381,0.889476565907492,1
1.04026734946654,3.43788530060715,1
2.9404585044653,1.08110921664006,1
2.54960610152742,2.28092916830993,1
1.04463689062545,1.91577735146934,1
1.79400934030609,0.639162119727223,1
2.90229355540081,0.820882431797259,1
1.80379633039449,0.744141006220359,1
1.08296241101192,3.17632439006632,1
1.99530543112212,1.15456021551426,1
1.10352573032986,1.91662574831585,1
3.26484662528745,0.989260490491003,1
0.61219716940621,2.79516216806005,1
2.26007937525148,0.623209209010542,1
1.20629290143272,2.3127208435556,1
1.00876492488559,2.11028335172128,1
0.903372020042674,1.95327935226464,1
0.734668847515467,1.11689041385545,1
0.820994675722245,1.02174174258005,1
2.35226533644665,1.29849567981394,1
0.72199784952727,2.29498396989884,1
0.995731307852137,3.00786401567114,1
2.82356559104067,1.47092761066751,1
2.17134549923199,1.07566189949234,1
0.794132496976989,3.2283511533626,1
0.461368461170259,2.54687370602295,1
2.89375649530154,1.34445700088477,1
1.12205591872598,2.76609231664242,1
0.636198773862498,3.1244030340328,1
3.06285147963669,1.17986305084391,1
1.90139910222979,1.00969521233932,1
1.07593743006517,0.994973022339187,1
1.121765840316,1.05488658937019,1
1.71558122284112,0.74127852310611,1
0.791305551629036,2.06746972734021,1
0.704953258298421,0.754135498954039,1
1.10457865245682,3.32041758435923,1
1.22886430459861,1.63879127460921,1
1.15633742821615,1.94614779930565,1
2.81512125255649,1.91131928454943,1
1.17002938266584,1.87475467625623,1
2.99123811787523,2.19793882725871,1
2.24094997300071,0.973861907665717,1
1.58229797401032,2.01895772517292,1
2.04573621350342,0.991737263930471,1
1.14013229335188,3.22126959992585,1
1.68177267744086,1.22249820260693,1
2.71639287106243,1.09825247154248,1
3.20695889849341,0.847225002235763,1
0.80698369480441,2.70404098102108,1
1.26740115279562,0.954640414375546,1
0.960147629850598,2.18253305849187,1
3.1968739570226,2.02002799002453,1
1.12630868360279,2.53480200008899,1
3.33557811657508,2.20325221854173,1
1.05057869662095,1.59388258887501,1
3.0523932714078,1.73148424513308,1
2.26840973519992,1.31221847484147,1
1.33734444008833,0.858420054935817,1
3.13467490567536,0.930676138704655,1
3.10391919791861,1.59899017791186,1
2.36582438899219,1.69671812168968,1
1.03119259091171,2.53168687901993,1
2.88627311284815,2.20806368393094,1
3.22199713858569,1.85923562689872,1
3.12056349846474,2.22479801137499,1
0.736062851296177,1.67598683731884,1
2.97543423593555,1.76848777938647,1
1.04210350879582,1.27379917536815,1
0.963425896610733,0.539610387635667,1
1.10256525259361,1.00986236344797,1
0.760514738806464,0.723359675806958,1
2.23711522143769,1.18113055335986,1
2.7038546047046,1.0198916927538,1
2.13584334884663,1.17788657927841,1
1.44115671294058,3.00081495420317,1
3.11607991719169,0.720463997896601,1
1.11901802775871,0.976152241956799,1
3.17891254474421,2.23353795082105,1
2.86758228546788,2.31718392842491,1
1.22273427946043,1.7552754780676,1
2.73299885878837,1.14565112966189,1
0.826324244355167,0.827152085595888,1
0.936624602084196,2.94947048404265,1
2.11109921519207,1.04875100398972,1
0.607542851970075,1.32287772121651,1
3.02622486644603,0.562021993923665,1
1.70279712747486,0.83966971712517,1
0.618715135556699,0.919868152277044,1
0.571426958966611,3.06001810109688,1
0.999390875029217,3.55135512163805,1
3.19077938562721,2.21222716891495,1
0.680417432012614,3.23043038266875,1
0.844363693009119,2.8398601239784,1
2.81244845699333,2.31602080932308,1
1.22696143667415,1.93061484221376,1
1.08460393806278,2.67993607943116,1
1.99778775132433,0.776903654306224,1
1.26475105821875,2.20585537393877,1
1.11746414216861,3.05560972640006,1
2.66572348928171,0.695321585856938,1
2.12921551422383,1.22867233138475,1
1.1421098087834,1.10959593964247,1
0.873375440620932,1.06019548854167,1
1.94873363207683,0.976524626145381,1
0.962463452934704,3.1664343925742,1
3.24309353450887,2.05223304666928,1
0.792126928424215,1.13571887850324,1
2.99710015856451,2.00995259142619,1
0.951084892639766,2.64545907809226,1
1.08049161509012,1.08216621895195,1
2.94563080899029,1.15352993614773,1
1.98999177560519,1.00581332963486,1
0.895115943220877,2.06883660784644,1
2.08309210585981,1.32683108524172,1
3.10760941890985,0.864677557639649,1
2.07010726149538,1.0888546545075,1
0.721802685165134,2.91869106555959,1
1.27108287534826,2.08183130810815,1
3.01629859979432,1.05738366322975,1
1.19565419105798,0.931729266723888,1
2.15441102750951,0.600084854086811,1
1.19337053206221,2.85625288931499,1
0.930428637941782,1.15418307151978,1
1.07731914798852,2.9765931062732,1
2.58994988299054,1.12606688699348,1
3.37560658151095,1.88552180368601,1
2.71599222427291,0.514472847612739,1
2.86645338101976,2.56726700243472,1
1.95421340348143,1.02515346605963,1
1.18122554603336,3.21053309061265,1
0.902526633498632,1.145988931695,1
0.986463212950143,1.99440987986303,1
3.24784750894295,1.11978814791768,1
1.19414924063541,2.56422896583336,1
0.966630629043356,3.34560102003193,1
0.784694021308982,3.21529043062966,1
1.0752746073956,1.1251486513714,1
1.19400998761735,0.971428175592792,1
2.60904038610458,0.867571188909095,1
2.44966370871464,0.892667932530202,1
1.4039619893279,2.96414616085119,1
3.12849342922162,1.01772915760579,1
0.850504069841994,3.02358874270016,1
3.02420626302401,2.10842536226824,1
2.20840705011761,0.674148218861489,1
0.64393481791921,0.82043745697235,1
0.812462667991826,1.98366832346172,1
2.06251767268545,1.04826536754749,1
0.969350315294097,3.09794587762321,1
1.17046523542118,2.68446411226547,1
3.06654068731701,1.93679827401144,1
3.09701624003399,1.13981479807318,1
1.72963795651926,1.14066827685247,1
1.12567432103413,2.9031925898621,1
1.20611524857374,2.29172347534964,1
3.23856356209341,1.24503438058713,1
2.94823613476949,1.49336462470807,1
1.35364311656634,2.01691505445507,1
1.85350184660585,1.04874868470817,1
1.35642243245207,3.40819752091728,1
2.14020179864076,0.90844275809428,1
0.826220418878991,0.772273407440495,1
0.571689150385215,3.12019567105773,1
0.965044161015779,1.24176467828369,1
3.1985026454868,1.73358988596304,1
0.83150934998813,0.546035120481457,1
0.807508622805236,0.875145280747172,1
1.30281030454601,1.3186542104539,1
1.26589761237484,1.95887557759325,1
3.18410894768033,0.654133059040992,1
0.992739962611019,0.608511124642842,1
1.11588408659949,2.8977287911825,1
1.11128111378334,0.941482949730123,1
1.217144840073,1.16264234148459,1
0.723934549603657,2.06713225457151,1
2.54515778379607,2.23159208316943,1
1.9658075687776,1.05901549496977,1
1.78630381952728,0.898251153481762,1
1.16778917791183,3.34096691556017,1
0.839743448592068,1.5634898789944,1
3.01052769280396,1.91311331818878,1
3.3814162943399,1.16858872657556,1
0.820576373124908,3.14317592339884,1
2.98051240929664,0.906349654424839,1
0.969454750253395,1.04038919020423,1
2.85535528384196,1.98820627182898,1
0.970758049571708,0.985219673685817,1
0.933730895898464,2.04592858121423,1
3.10690112593899,2.23554032385961,1
2.99928701572489,0.995859992356395,1
2.13625796332776,1.09622217506591,1
3.0251671445959,2.2599723693899,1
2.65070879217027,0.971096275127222,1
1.3033821744159,2.88081239095366,1
2.01408901467466,1.28364752853693,1
2.06924047088512,1.18944084088611,1
2.08111554143804,0.817661048388553,1
3.018048671538,2.06712672628411,1
1.04997544924058,1.65410088391274,1
0.979963763056534,3.24087567611618,1
0.91657936548611,1.56119268575268,1
0.977721111140329,2.94786692903205,1
0.84139191417666,1.82116495414814,1
0.962190419600461,2.01394626194774,1
2.84246660894373,2.08264665461963,1
1.65765911076057,0.594309044185906,1
1.63666394990873,0.911795859395979,1
1.01947575132644,0.707421342281822,1
3.36092303693778,1.05642437874411,1
3.04556277217844,2.13821269523818,1
2.28270037302774,0.973359673253703,1
1.72664937545314,0.81829276279736,1
2.76876492938903,1.95522821689899,1
1.23906555689464,0.647162149039914,1
3.19606105777968,1.15162527032999,1
1.18795575100623,1.98298320901641,1
3.26776623207851,0.725894456677173,1
0.810738118476367,1.05423753152808,1
2.96340888556717,0.658074061996869,1
1.15428095857639,0.854327727639719,1
2.52671811511612,2.18290589585567,1
3.14515444543614,2.03323906696008,1
1.4161052386801,1.97784656699976,1
1.02898684708021,3.17303594066968,1
0.863627290077826,0.884981830941282,1
2.74720243477163,2.54834151615068,1
2.16756514075173,1.08275819229289,1
3.12760555440631,1.82377849513525,1
1.08084998668948,2.05032112572162,1
1.07283249153567,3.16267122916013,1
3.03681986256919,0.876847383844455,1
0.982521387397022,2.81790072581444,1
1.02646689378767,1.80386552984848,1
2.87415004701481,1.14332625594355,1
2.20776772876078,1.12168865054387,1
0.908512581092502,3.38873556838091,1
1.06657347217612,0.71304329169309,1
1.68336047126532,0.695318113977121,1
2.7324568030605,2.45689933518459,1
3.18513179559483,0.942190992123476,1
2.36247574843832,1.10593447844268,1
2.07696835660065,0.92955366867658,1
1.72251129553657,1.04554902631461,1
1.99383969735025,0.856461743734599,1
2.75399548585825,0.723643357223874,1
1.10900049495373,1.14598906377707,1
1.24153976051945,0.732660767156272,1
2.00364532102874,0.571271475051828,1
1.34605279620529,2.739281747178,1
0.679541473904077,2.15538120890652,1
2.63365044552086,0.71057288410477,1
3.08861290505155,1.38833708705898,1
1.09572772445006,2.63758021633455,1
1.02506683930889,2.09829471912765,1
1.34022156788949,0.905486013262458,1
3.03034431007453,0.844988130037555,1
2.84814498622732,2.08637488255968,1
1.16827481373188,2.85021096926714,1
1.38399017371039,0.989135265086012,1
1.81669935917817,0.950246388613623,1
0.863273691123959,1.96565268415913,1
1.17950738322944,0.971164924449726,1
0.850485373864107,1.54812326913453,1
0.550732831145549,0.967505262483351,1
0.731372217173602,0.994896491798326,1
2.16419640023869,0.828858617899686,1
1.34541065642305,3.07493903171637,1
2.2749298066149,1.49013429022731,1
1.18397363720102,1.18140934685456,1
3.12233570188662,1.94250546835269,1
1.20959292577211,2.01378715809881,1
0.719899108929168,3.07603000576711,1
1.14905062748531,1.96191310302893,1
0.696866020818223,3.13449966224895,1
2.78136843736637,0.853083079743356,1
1.72308986556042,2.11468745487292,1
2.88519308325942,1.1659368063653,1
2.45359549258509,1.50605917718285,1
1.0341856596808,2.10663325868716,1
1.23994952902059,3.41696705266963,1
2.69691165902707,1.59482754637469,1
2.65213843669198,1.1680636255802,1
0.976932222787618,1.26670581802461,1
1.48153014735053,1.86827680181427,1
2.69433984699969,1.44925657747913,1
1.30946188234617,1.91780927953258,1
2.08103772970706,0.922890033109983,1
3.26265557329882,2.00971633171989,1
1.98721455730524,0.634920463272476,1
0.8458353695532,1.21836670881956,1
0.796702016340832,0.567279483191872,1
1.9344997008469,0.921748614810875,1
0.816822185224711,1.74073310378827,1
3.46771045586637,1.9819205105155,1
3.15544170820712,1.78707149100643,1
0.894325044638127,3.00522335009368,1
3.14305461467678,0.951233776235203,1
1.26483383760017,1.84517591969407,1
1.14114825991869,0.833272456687409,1
1.78137619525297,0.963170295434393,1
1.20919429159228,2.77339141243279,1
0.95779836706615,2.83656604705027,1
1.23860003078439,1.98786999221675,1
2.19545713069695,0.589598779125626,1
1.25100777113369,2.65703148492528,1
1.1502251566769,1.94925311979036,1
2.860441935027,1.56779321496804,1
2.10449945534381,0.770214755361575,1
1.38046741619691,2.13268498618174,1
1.52559522184129,1.3534149148428,1
2.79570488771566,1.98571765473014,1
3.18317001719891,2.12461320052419,1
3.32586915247639,1.91898637938053,1
2.91958253726139,0.853222019593097,1
3.00297358012272,0.979493990206634,1
0.68534100105579,2.92196643551676,1
1.8429735730555,0.661652020781465,1
2.19907751773544,1.271932059067,1
3.23285958869303,2.08908028411412,1
2.02044244023976,0.851351210779899,1
3.24378452342522,1.0161204012489,1
1.90664652942429,0.803989364179424,1
1.69434354660274,1.21424796325236,1
1.45036663320549,0.970951407602302,1
0.705710730186377,1.04933906936948,1
1.14665393504451,2.7541392817823,1
1.27498137330196,1.00994457359663,1
1.69530556365695,1.17068928138328,1
0.828442924955344,2.0715595849241,1
3.16801758790663,1.1382296381367,1
2.85500839477886,2.13216287744289,1
0.642189441644786,0.923842949839755,1
1.11048798918975,0.602066703640591,1
2.92372933978505,1.75344174204258,1
0.783957505756948,3.2633429593532,1
0.7002855192296,1.64415686334535,1
1.4957099743817,2.48387947975986,1
0.803748459503269,1.92959848926956,1
1.27751067735045,1.99155493710992,1
0.919520328261361,2.88811670031733,1
2.30360335776879,0.887255617059331,1
2.85903173212319,1.85875623209098,1
0.591920459569605,1.31663135659124,1
0.956310036361476,3.14597665780249,1
0.938114820554404,1.88911765963198,1
0.792451141856176,1.39596239456553,1
2.26868729536322,0.695284670370333,1
2.90545099426999,1.97854438423324,1
0.690111935421817,1.89909836393734,1
3.34567648331316,1.85684100988612,1
2.65028066503908,1.35426946530536,1
1.14612768723523,1.46252554280832,1
1.06676104893598,1.74875181001577,1
2.87164355770184,1.96873658225792,1
3.08509946988245,0.868102647418187,1
0.775205168442341,0.771921497649222,1
1.20726694506562,1.85954679218878,1
1.29063542517429,2.94779131297563,1
1.04621116773181,0.886056165107104,1
2.89401581746091,1.79805973949493,1
2.30850386737586,1.06322276951327,1
0.927957169986179,1.80051369566493,1
0.856179283739606,1.89741193987136,1
3.02628033168704,2.06515013376507,1
1.70955863029103,1.23045610988926,1
3.1358682867027,2.36123838807803,1
0.692500978356245,1.64484755956358,1
3.00444917876155,2.08530829478442,1
3.47349138473406,1.27922485688096,1
1.09077862266686,2.87320031808403,1
2.68184517732912,1.15316810348697,1
1.71307327261348,0.819084573067195,1
0.683147944325214,3.01066139663854,1
1.16165293387864,2.17574470985881,1
2.18108651715032,1.26045828146942,1
2.96007442003582,1.74404484076844,1
0.799653838765686,0.704851318744314,1
2.97387712164182,1.52624306618306,1
0.789871936995927,2.90454080221165,1
1.0380730716728,1.11779975557189,1
2.20318520837255,0.597920285042248,1
0.722515916479006,2.03408300732102,1
1.14489304885808,1.64756916700297,1
1.18664263991739,3.06137798311902,1
0.749061761230414,2.90820457576059,1
2.35789524107517,1.01150581274224,1
3.15967976202432,1.53975638406298,1
3.30922003526031,1.89050547962943,1
2.97821842083795,0.867602043721312,1
1.79504918742465,0.824157067661225,1
1.15046634934814,2.17183292450984,1
1.23432769742077,1.62982699857376,1
0.799299861580697,2.95321363378477,1
0.94678193586417,1.75372127028392,1
1.33093008798839,1.23235442575269,1
1.11430891315634,0.960519410584808,1
1.07457196314757,2.15287001371708,1
2.99515434797719,1.06174169576233,1
0.967391889946207,2.85179647499764,1
3.28522282948224,0.600765205572485,1
1.9101830068108,1.22984816382877,1
0.891994269471416,1.99473550751738,1
3.13271850698874,2.06352230200489,1
2.59707054023224,1.29480530867136,1
3.01357223603641,2.00688613280531,1
2.23846954024116,1.09172218074974,1
1.21869140512941,3.34974738161156,1
1.18892118598628,0.732035058590552,1
2.28094855983348,1.08899641015458,1
2.42431106491329,1.35536454571796,1
2.74814007770462,2.62641598895141,1
0.763525557817489,2.98450373037376,1
1.04502448796253,1.03356707147362,1
2.87661899083859,1.25664900708064,1
0.899249026469641,0.958818362973747,1
1.80138219503165,1.45001328958753,1
1.93215032238116,0.794458225555404,1
2.06481057192155,0.809953069706984,1
0.968202511777537,2.64641437366193,1
0.98637692751738,3.22812048834665,1
0.643647635415356,0.817571875121578,1
0.814704675734423,1.70931570944834,1
3.01167795142338,1.47775742252299,1
1.06598185220306,0.947099807924222,1
2.09997794107036,1.3543816806863,1
0.684634250927063,3.11273420034917,1
2.82770860789242,0.989323675568693,1
0.900732260305086,1.24813142383352,1
1.18740636438185,2.93523040332955,1
0.699780247224487,3.2362248950608,1
0.645477726121669,1.93750068669266,1
3.3285769314093,0.64117821919723,1
2.98764712610087,1.92207305641297,1
1.73128660714181,1.43345689066348,1
0.984780467765436,2.69852638051649,1
2.18382090236621,0.946668868077285,1
0.756930261938677,3.23310152838553,1
1.55570686124327,1.82490617345147,1
0.726933982262574,1.03540678877262,1
1.02827595662158,1.30827778442531,1
2.96959148626172,1.21665264168911,1
3.13144862784406,1.99304732198223,1
3.03677802686659,1.1507225916964,1
1.08100754905753,1.12242261281847,1
0.870031989728611,1.7329989770665,1
3.4849613466593,1.42069063983273,1
2.81826020295177,2.01299217017147,1
