"DATASET","P","CLASSIFIER","STAT","BASE.SUM","BASE.PROD","BASE.MAJ","BASE.MIN","BASE.MAX","DIST.SUM","DIST.PROD","DIST.MAJ","DIST.MIN","DIST.MAX","REV.SUM","REV.PROD","REV.MAJ","REV.MIN","REV.MAX"
"HIGGS","2","lda","accuracy","0.56","0.56","0.5","0.56","0.56","0.564","0.56","0.5","0.564","0.564","0.58","0.56","0.528","0.544","0.552"
"HIGGS","2","forest","precision","0.584428571428571","0.584428571428571","0.574076923076923","0.584428571428571","0.584428571428571","0.605407407407407","0.587872340425532","0.561187817258883","0.563536585365854","0.559185185185185","0.596158273381295","0.587872340425532","0.595418439716312","0.567671232876712","0.569285714285714"
"HIGGS","2","forest","recall","0.602393939393939","0.602393939393939","0.510848484848485","0.602393939393939","0.602393939393939","0.612393939393939","0.608181818181818","0.698666666666667","0.632272727272727","0.565666666666667","0.612181818181818","0.608181818181818","0.615969696969697","0.598181818181818","0.586818181818182"
"HIGGS","2","forest","accuracy","0.576","0.576","0.552","0.576","0.576","0.596","0.58","0.564","0.56","0.548","0.588","0.58","0.588","0.56","0.56"
"HIGGS","2","svm","precision","0.493378378378378","0.493378378378378","0.501036144578313","0.493378378378378","0.493378378378378","0.489700680272109","0.493378378378378","0.519020833333333","0.515333333333333","0.501936507936508","0.489724137931034","0.493378378378378","0.502333333333333","0.500410256410256","0.509904761904762"
"HIGGS","2","svm","recall","0.524090909090909","0.524090909090909","0.404878787878788","0.524090909090909","0.524090909090909","0.51830303030303","0.524090909090909","0.638575757575758","0.551242424242424","0.490212121212121","0.514515151515151","0.524090909090909","0.478848484848485","0.547030303030303","0.498"
"HIGGS","2","svm","accuracy","0.48","0.48","0.484","0.48","0.48","0.476","0.48","0.512","0.504","0.488","0.476","0.48","0.488","0.488","0.496"
"HIGGS","2","xgboost","precision","0.59346835443038","0.59346835443038","0.579980198019802","0.59346835443038","0.59346835443038","0.585302013422819","0.59346835443038","0.547399014778325","0.579139240506329","0.575095890410959","0.572461538461538","0.59346835443038","0.563234899328859","0.586871794871795","0.562313725490196"
"HIGGS","2","xgboost","recall","0.652060606060606","0.652060606060606","0.509060606060606","0.652060606060606","0.652060606060606","0.623333333333333","0.652060606060606","0.694454545454545","0.636484848484848","0.605969696969697","0.624909090909091","0.652060606060606","0.599969696969697","0.640484848484848","0.607545454545455"
"HIGGS","2","xgboost","accuracy","0.592","0.592","0.556","0.592","0.592","0.58","0.592","0.548","0.576","0.568","0.568","0.592","0.556","0.584","0.556"
"HIGGS","2","multinom","precision","0.629436241610738","0.629436241610738","0.585692307692308","0.629436241610738","0.629436241610738","0.607369127516779","0.629436241610738","0.587340101522843","0.642261437908497","0.569285714285714","0.631241379310345","0.629436241610738","0.615953488372093","0.618","0.625602836879433"
"HIGGS","2","multinom","recall","0.670060606060606","0.670060606060606","0.490121212121212","0.670060606060606","0.670060606060606","0.64669696969697","0.670060606060606","0.729818181818182","0.693212121212121","0.586818181818182","0.662484848484848","0.670060606060606","0.608818181818182","0.660272727272727","0.647121212121212"
"HIGGS","2","multinom","accuracy","0.628","0.628","0.556","0.628","0.628","0.604","0.628","0.596","0.644","0.56","0.628","0.628","0.604","0.616","0.62"
"HIGGS","2","lda","precision","0.617210526315789","0.617210526315789","0.572","0.617210526315789","0.617210526315789","0.614724832214765","0.617210526315789","0.587340101522843","0.638181818181818","0.578117647058824","0.61552380952381","0.617210526315789","0.598451612903226","0.6245","0.631241379310345"
"HIGGS","2","lda","recall","0.664060606060606","0.664060606060606","0.476545454545455","0.664060606060606","0.664060606060606","0.654484848484848","0.664060606060606","0.729818181818182","0.691212121212121","0.587030303030303","0.65069696969697","0.664060606060606","0.579878787878788","0.671848484848485","0.662484848484848"
"HIGGS","2","lda","accuracy","0.616","0.616","0.544","0.616","0.616","0.612","0.616","0.596","0.64","0.568","0.612","0.616","0.584","0.624","0.628"
"HIGGS","2","forest","precision","0.590929292929293","0.590929292929293","0.549625","0.590929292929293","0.590929292929293","0.578458333333333","0.590929292929293","0.529904761904762","0.540423076923077","0.561777777777778","0.591814432989691","0.590929292929293","0.536626262626263","0.585208791208791","0.553028037383178"
"HIGGS","2","forest","recall","0.543762711864407","0.543762711864407","0.644169491525424","0.543762711864407","0.543762711864407","0.525050847457627","0.543762711864407","0.361220338983051","0.509050847457627","0.495864406779661","0.539525423728814","0.543762711864407","0.494338983050847","0.518576271186441","0.527762711864407"
"HIGGS","2","forest","accuracy","0.596","0.596","0.568","0.596","0.596","0.584","0.596","0.536","0.552","0.568","0.596","0.596","0.548","0.588","0.564"
"HIGGS","2","svm","precision","0.453267605633803","0.453267605633803","0.465","0.453267605633803","0.453267605633803","0.449692307692308","0.453267605633803","0.566","0.45875","0.483806451612903","0.458285714285714","0.453267605633803","0.477806451612903","0.46769696969697","0.440898550724638"
"HIGGS","2","svm","recall","0.369118644067797","0.369118644067797","0.468813559322034","0.369118644067797","0.369118644067797","0.356406779661017","0.369118644067797","0.27871186440678","0.417966101694915","0.317322033898305","0.371118644067797","0.369118644067797","0.37064406779661","0.370881355932203","0.35664406779661"
"HIGGS","2","svm","accuracy","0.484","0.484","0.48","0.484","0.484","0.484","0.484","0.532","0.48","0.516","0.488","0.484","0.504","0.496","0.476"
"HIGGS","2","xgboost","precision","0.556992366412214","0.556992366412214","0.514","0.556992366412214","0.556992366412214","0.557653543307087","0.556992366412214","0.520237288135593","0.541565891472868","0.566859504132231","0.565590551181102","0.556992366412214","0.543765765765766","0.553230769230769","0.574487804878049"
"HIGGS","2","xgboost","recall","0.586847457627119","0.586847457627119","0.64535593220339","0.586847457627119","0.586847457627119","0.578372881355932","0.586847457627119","0.393118644067797","0.566135593220339","0.573898305084746","0.586610169491525","0.586847457627119","0.528","0.580610169491525","0.586372881355932"
"HIGGS","2","xgboost","accuracy","0.572","0.572","0.528","0.572","0.572","0.572","0.572","0.532","0.556","0.58","0.58","0.572","0.556","0.568","0.588"
"HIGGS","2","multinom","precision","0.598116504854369","0.598116504854369","0.568193548387097","0.598116504854369","0.598116504854369","0.618080808080808","0.598116504854369","0.634645161290323","0.606","0.609030303030303","0.597238095238095","0.598116504854369","0.570952380952381","0.599029702970297","0.595577981651376"
"HIGGS","2","multinom","recall","0.560474576271186","0.560474576271186","0.654169491525424","0.560474576271186","0.560474576271186","0.568474576271186","0.560474576271186","0.477728813559322","0.572949152542373","0.560237288135593","0.56471186440678","0.560474576271186","0.54","0.556237288135593","0.573186440677966"
"HIGGS","2","multinom","accuracy","0.604","0.604","0.588","0.604","0.604","0.62","0.604","0.608","0.612","0.612","0.604","0.604","0.58","0.604","0.604"
"HIGGS","2","lda","precision","0.58926213592233","0.58926213592233","0.553741935483871","0.58926213592233","0.58926213592233","0.603019607843137","0.58926213592233","0.625","0.579714285714286","0.595","0.579046728971963","0.58926213592233","0.567411764705882","0.580407766990291","0.578403669724771"
"HIGGS","2","lda","recall","0.552237288135593","0.552237288135593","0.637694915254237","0.552237288135593","0.552237288135593","0.562474576271186","0.552237288135593","0.465254237288136","0.548237288135593","0.55","0.552474576271186","0.552237288135593","0.529525423728814","0.544","0.55671186440678"
"HIGGS","2","lda","accuracy","0.596","0.596","0.572","0.596","0.596","0.608","0.596","0.6","0.588","0.6","0.588","0.596","0.576","0.588","0.588"
"HIGGS","2","forest","precision","0.598117647058824","0.598117647058824","0.531894736842105","0.598117647058824","0.598117647058824","0.598117647058824","0.598871794871795","0.5474375","0.62272268907563","0.566761061946903","0.601833333333333","0.598871794871795","0.531842519685039","0.581123966942149","0.569661016949152"
"HIGGS","2","forest","recall","0.598117647058824","0.598117647058824","0.685764705882353","0.598117647058824","0.598117647058824","0.598117647058824","0.593915966386555","0.421058823529412","0.62272268907563","0.552705882352941","0.604319327731092","0.593915966386555","0.549310924369748","0.585915966386555","0.567310924369748"
"HIGGS","2","forest","accuracy","0.608","0.608","0.548","0.608","0.608","0.608","0.608","0.548","0.632","0.576","0.612","0.608","0.544","0.592","0.58"
"HIGGS","2","svm","precision","0.465663716814159","0.465663716814159","0.417792207792208","0.465663716814159","0.465663716814159","0.457739130434783","0.465663716814159","0.492842105263158","0.446101694915254","0.468851851851852","0.461684210526316","0.465663716814159","0.451592592592593","0.444912280701754","0.435821428571429"
"HIGGS","2","svm","recall","0.454285714285714","0.454285714285714","0.47890756302521","0.454285714285714","0.454285714285714","0.450285714285714","0.454285714285714","0.36944537815126","0.444285714285714","0.447882352941176","0.452285714285714","0.454285714285714","0.431478991596639","0.435882352941176","0.423478991596639"
"HIGGS","2","svm","accuracy","0.48","0.48","0.42","0.48","0.48","0.472","0.48","0.512","0.46","0.484","0.476","0.48","0.468","0.46","0.452"
"HIGGS","2","xgboost","precision","0.60046017699115","0.60046017699115","0.50869109947644","0.60046017699115","0.60046017699115","0.595103448275862","0.60046017699115","0.579081967213115","0.60046017699115","0.565310924369748","0.593666666666667","0.60046017699115","0.556727272727273","0.592792792792793","0.557109243697479"
"HIGGS","2","xgboost","recall","0.585512605042017","0.585512605042017","0.659159663865546","0.585512605042017","0.585512605042017","0.587714285714286","0.585512605042017","0.435260504201681","0.585512605042017","0.565310924369748","0.596117647058824","0.585512605042017","0.561310924369748","0.573109243697479","0.557109243697479"
"HIGGS","2","xgboost","accuracy","0.608","0.608","0.52","0.608","0.608","0.604","0.608","0.568","0.608","0.576","0.604","0.608","0.568","0.6","0.568"
"HIGGS","2","multinom","precision","0.562436090225564","0.562436090225564","0.492105263157895","0.562436090225564","0.562436090225564","0.562809160305344","0.562436090225564","0.555027027027027","0.566119402985075","0.555317829457364","0.566515151515151","0.562436090225564","0.56536231884058","0.550939393939394","0.568978417266187"
"HIGGS","2","multinom","recall","0.59472268907563","0.59472268907563","0.636554621848739","0.59472268907563","0.59472268907563","0.590521008403361","0.59472268907563","0.450268907563025","0.600924369747899","0.578117647058824","0.59672268907563","0.59472268907563","0.609327731092437","0.580319327731092","0.615529411764706"
"HIGGS","2","multinom","accuracy","0.576","0.576","0.5","0.576","0.576","0.576","0.576","0.556","0.58","0.568","0.58","0.576","0.58","0.564","0.584"
"HIGGS","2","lda","precision","0.546917293233083","0.546917293233083","0.492105263157895","0.546917293233083","0.546917293233083","0.550939393939394","0.546917293233083","0.569878787878788","0.542925373134328","0.539358778625954","0.554992366412214","0.546917293233083","0.562436090225564","0.547175572519084","0.562436090225564"
"HIGGS","2","lda","recall","0.578319327731093","0.578319327731093","0.636554621848739","0.578319327731093","0.578319327731093","0.580319327731092","0.578319327731093","0.441663865546218","0.576319327731093","0.565915966386555","0.582319327731092","0.578319327731093","0.59472268907563","0.574117647058824","0.59472268907563"
"HIGGS","2","lda","accuracy","0.56","0.56","0.5","0.56","0.56","0.564","0.56","0.564","0.556","0.552","0.568","0.56","0.576","0.56","0.576"
"HIGGS","2","forest","precision","0.635","0.635","0.589308176100629","0.635","0.635","0.623587628865979","0.635","0.589308176100629","0.598451612903226","0.641688073394495","0.626","0.635","0.57121568627451","0.656633663366337","0.602930693069307"
"HIGGS","2","forest","recall","0.57","0.57","0.668","0.57","0.57","0.552","0.57","0.668","0.52","0.6","0.562","0.57","0.518","0.592","0.544"
"HIGGS","2","forest","accuracy","0.62","0.62","0.6","0.62","0.62","0.608","0.62","0.6","0.584","0.632","0.612","0.62","0.564","0.64","0.592"
"HIGGS","2","svm","precision","0.509434782608696","0.509434782608696","0.525157894736842","0.509434782608696","0.509434782608696","0.494913580246914","0.509434782608696","0.525157894736842","0.538642201834862","0.3005","0.504747252747253","0.509434782608696","0.534509803921569","0.530292682926829","0.517194029850746"
"HIGGS","2","svm","recall","0.442","0.442","0.502","0.442","0.442","0.408","0.442","0.502","0.504","0.242","0.436","0.442","0.372","0.438","0.396"
"HIGGS","2","svm","accuracy","0.508","0.508","0.524","0.508","0.508","0.496","0.508","0.524","0.536","0.476","0.504","0.508","0.52","0.524","0.512"
"HIGGS","2","xgboost","precision","0.575473684210526","0.575473684210526","0.530857142857143","0.575473684210526","0.575473684210526","0.576909090909091","0.575473684210526","0.530857142857143","0.590610169491525","0.591065420560748","0.563783783783784","0.575473684210526","0.541929824561403","0.596884955752212","0.563185840707965"
"HIGGS","2","xgboost","recall","0.55","0.55","0.636","0.55","0.55","0.542","0.55","0.636","0.574","0.548","0.532","0.55","0.518","0.568","0.536"
"HIGGS","2","xgboost","accuracy","0.572","0.572","0.536","0.572","0.572","0.572","0.572","0.536","0.588","0.584","0.56","0.572","0.54","0.592","0.56"
"HIGGS","2","multinom","precision","0.612695652173913","0.612695652173913","0.547444444444444","0.612695652173913","0.612695652173913","0.586871794871795","0.612695652173913","0.547444444444444","0.608034482758621","0.569123966942149","0.607084745762712","0.612695652173913","0.612451612903226","0.600631578947368","0.608"
"HIGGS","2","multinom","recall","0.588","0.588","0.666","0.588","0.588","0.568","0.588","0.666","0.586","0.56","0.59","0.588","0.61","0.574","0.608"
"HIGGS","2","multinom","accuracy","0.608","0.608","0.556","0.608","0.608","0.584","0.608","0.556","0.604","0.568","0.604","0.608","0.612","0.596","0.608"
"HIGGS","2","lda","precision","0.602545454545454","0.602545454545454","0.558853801169591","0.602545454545454","0.602545454545454","0.591413793103448","0.602545454545454","0.558853801169591","0.593107142857143","0.596884955752212","0.589297297297297","0.602545454545454","0.596884955752212","0.594","0.583859649122807"
"HIGGS","2","lda","recall","0.566","0.566","0.66","0.566","0.566","0.57","0.566","0.66","0.562","0.568","0.556","0.566","0.568","0.558","0.558"
"HIGGS","2","lda","accuracy","0.596","0.596","0.568","0.596","0.596","0.588","0.596","0.568","0.588","0.592","0.584","0.596","0.592","0.588","0.58"
"spambase","4","forest","precision","0.906387096774194","0.906387096774194","0.8895","0.906387096774194","0.906387096774194","0.896675159235669","0.906387096774194","0.916666666666667","0.894666666666667","0.884926829268293","0.911298701298701","0.906387096774194","0.896675159235669","0.879897435897436","0.899037974683544"
"spambase","4","forest","recall","0.940638888888889","0.940638888888889","0.938111111111111","0.940638888888889","0.940638888888889","0.936638888888889","0.940638888888889","0.935694444444444","0.913277777777778","0.945055555555556","0.942638888888889","0.940638888888889","0.936638888888889","0.916222222222222","0.942111111111111"
"spambase","4","forest","accuracy","0.916","0.916","0.904","0.916","0.916","0.908","0.916","0.92","0.896","0.904","0.92","0.916","0.908","0.888","0.912"
"spambase","4","svm","precision","0.6205","0.616880829015544","0.591258620689655","0.689521367521368","0.689521367521368","0.616976744186047","0.616880829015544","0.632326530612245","0.681287128712871","0.590803652968036","0.6245","0.616880829015544","0.627904761904762","0.656585858585859","0.623274509803922"
"spambase","4","svm","recall","0.724666666666667","0.722666666666667","0.771694444444444","0.620611111111111","0.620611111111111","0.768333333333333","0.722666666666667","0.746555555555556","0.570416666666667","0.745388888888889","0.746027777777778","0.722666666666667","0.770861111111111","0.544527777777778","0.752972222222222"
"spambase","4","svm","accuracy","0.616","0.612","0.592","0.644","0.644","0.62","0.612","0.632","0.62","0.588","0.624","0.612","0.632","0.596","0.624"
"spambase","4","xgboost","precision","0.889945945945946","0.894979591836735","0.870379746835443","0.905746478873239","0.905746478873239","0.882397350993377","0.894979591836735","0.897259259259259","0.904962962962963","0.851076923076923","0.893048951048951","0.894979591836735","0.8655","0.890275862068965","0.892630136986301"
"spambase","4","xgboost","recall","0.902333333333333","0.904333333333333","0.912222222222222","0.899388888888889","0.899388888888889","0.903805555555556","0.904333333333333","0.868555555555556","0.876027777777778","0.886333333333333","0.889916666666667","0.904333333333333","0.8655","0.893388888888889","0.898861111111111"
"spambase","4","xgboost","accuracy","0.888","0.892","0.88","0.896","0.896","0.884","0.892","0.876","0.884","0.856","0.884","0.892","0.856","0.884","0.888"
"spambase","4","multinom","precision","0.792532544378698","0.721009900990099","0.795640449438202","0.721009900990099","0.721009900990099","0.811125","0.721009900990099","0.850624113475177","0.721009900990099","0.784666666666667","0.80137106918239","0.721009900990099","0.803273885350319","0.721009900990099","0.808783783783784"
"spambase","4","multinom","recall","0.860333333333333","0.861583333333333","0.887166666666667","0.861583333333333","0.861583333333333","0.855916666666667","0.861583333333333","0.841611111111111","0.861583333333333","0.801194444444444","0.842972222222222","0.861583333333333","0.8395","0.861583333333333","0.820138888888889"
"spambase","4","multinom","accuracy","0.804","0.744","0.816","0.744","0.744","0.816","0.744","0.836","0.744","0.776","0.804","0.744","0.804","0.744","0.8"
"spambase","4","lda","precision","0.624121951219512","0.59327868852459","0.595714285714286","0.592597701149425","0.590871794871795","0.62112925170068","0.59327868852459","0.690237623762376","0.592597701149425","0.640191780821918","0.66375","0.589075268817204","0.66375","0.592597701149425","0.610143884892086"
"spambase","4","lda","recall","0.668583333333333","0.675416666666667","0.661527777777778","0.656055555555556","0.775166666666667","0.627861111111111","0.675416666666667","0.577888888888889","0.656055555555556","0.644805555555556","0.66375","0.676888888888889","0.66375","0.656055555555556","0.599027777777778"
"spambase","4","lda","accuracy","0.608","0.58","0.58","0.576","0.592","0.596","0.58","0.628","0.576","0.616","0.64","0.576","0.64","0.576","0.58"
"spambase","4","forest","precision","0.887298969072165","0.887298969072165","0.888","0.887298969072165","0.887298969072165","0.887298969072165","0.887298969072165","0.901333333333333","0.892444444444444","0.888594059405941","0.887298969072165","0.887298969072165","0.893086956521739","0.887298969072165","0.891368421052632"
"spambase","4","forest","recall","0.86147572815534","0.86147572815534","0.831203883495146","0.86147572815534","0.86147572815534","0.86147572815534","0.86147572815534","0.772660194174757","0.875184466019417","0.880038834951456","0.86147572815534","0.86147572815534","0.844912621359223","0.86147572815534","0.856621359223301"
"spambase","4","forest","accuracy","0.888","0.888","0.876","0.888","0.888","0.888","0.888","0.856","0.896","0.896","0.888","0.888","0.884","0.888","0.888"
"spambase","4","svm","precision","0.6185","0.6185","0.292828685258964","0.692271186440678","0.692271186440678","0.692888888888889","0.6185","0.292828685258964","0.544","0.292828685258964","0.707805825242718","0.6185","0.637333333333333","0.544","0.673391304347826"
"spambase","4","svm","recall","0.378815533980583","0.378815533980583","0.294","0.73978640776699","0.73978640776699","0.337980582524272","0.378815533980583","0.294","0.332834951456311","0.294","0.707805825242718","0.378815533980583","0.352543689320388","0.332834951456311","0.710368932038835"
"spambase","4","svm","accuracy","0.612","0.612","0.588","0.732","0.732","0.608","0.612","0.588","0.588","0.588","0.736","0.612","0.608","0.588","0.712"
"spambase","4","xgboost","precision","0.862571428571429","0.856242424242424","0.870528735632184","0.845052631578947","0.845052631578947","0.85556862745098","0.856242424242424","0.851636363636364","0.859","0.862571428571429","0.856242424242424","0.856242424242424","0.858330097087379","0.838666666666667","0.85556862745098"
"spambase","4","xgboost","recall","0.841766990291262","0.839766990291262","0.80178640776699","0.812349514563107","0.812349514563107","0.85147572815534","0.839766990291262","0.635572815533981","0.846621359223301","0.841766990291262","0.839766990291262","0.839766990291262","0.858330097087379","0.810349514563107","0.85147572815534"
"spambase","4","xgboost","accuracy","0.868","0.864","0.856","0.848","0.848","0.868","0.864","0.776","0.868","0.868","0.864","0.864","0.872","0.844","0.868"
"spambase","4","multinom","precision","0.900631578947368","0.853846153846154","0.909879518072289","0.853846153846154","0.853846153846154","0.792551724137931","0.853846153846154","0.835909090909091","0.853846153846154","0.799162790697674","0.834891089108911","0.853846153846154","0.844367346938776","0.853846153846154","0.801939393939394"
"spambase","4","multinom","recall","0.86547572815534","0.686407766990291","0.818640776699029","0.686407766990291","0.686407766990291","0.73095145631068","0.686407766990291","0.569029126213592","0.686407766990291","0.73295145631068","0.826912621359223","0.686407766990291","0.824058252427184","0.686407766990291","0.786640776699029"
"spambase","4","multinom","accuracy","0.896","0.8","0.88","0.8","0.8","0.792","0.8","0.74","0.8","0.796","0.848","0.8","0.852","0.8","0.816"
"spambase","4","lda","precision","0.73812987012987","0.619180722891566","0.717079365079365","0.562204081632653","0.677636363636364","0.675586206896552","0.619180722891566","0.76","0.562204081632653","0.675586206896552","0.626372881355932","0.61575","0.626372881355932","0.571625","0.572957264957265"
"spambase","4","lda","recall","0.644699029126214","0.561864077669903","0.575300970873786","0.549572815533981","0.391669902912621","0.624699029126214","0.561864077669903","0.353689320388349","0.549572815533981","0.624699029126214","0.66895145631068","0.550155339805825","0.66895145631068","0.553572815533981","0.608970873786408"
"spambase","4","lda","accuracy","0.736","0.648","0.704","0.604","0.628","0.696","0.648","0.62","0.604","0.696","0.668","0.644","0.668","0.612","0.616"
"spambase","4","forest","precision","0.8855","0.8855","0.863414364640884","0.867777777777778","0.867777777777778","0.8855","0.8855","0.863414364640884","0.854765027322404","0.867777777777778","0.8855","0.8855","0.8855","0.869775280898876","0.881028248587571"
"spambase","4","forest","recall","0.935341772151899","0.935341772151899","0.925341772151899","0.927341772151899","0.927341772151899","0.935341772151899","0.935341772151899","0.925341772151899","0.921341772151899","0.927341772151899","0.935341772151899","0.935341772151899","0.935341772151899","0.924177215189874","0.933341772151899"
"spambase","4","forest","accuracy","0.896","0.896","0.876","0.88","0.88","0.896","0.896","0.876","0.868","0.88","0.896","0.896","0.896","0.88","0.892"
"spambase","4","svm","precision","0.648786324786325","0.661111111111111","0.632","0.655775700934579","0.655775700934579","0.652125","0.661111111111111","0.632","0.652828828828829","0.729285714285714","0.623677966101695","0.661111111111111","0.638083682008368","0.715763779527559","0.641788546255507"
"spambase","4","svm","recall","0.805012658227848","0.801518987341772","0.816","0.773367088607595","0.773367088607595","0.789189873417722","0.801518987341772","0.816","0.786025316455696","0.68493670886076","0.779518987341772","0.801518987341772","0.802177215189873","0.639291139240506","0.783189873417722"
"spambase","4","svm","accuracy","0.648","0.66","0.632","0.648","0.648","0.648","0.66","0.632","0.648","0.68","0.616","0.66","0.636","0.652","0.636"
"spambase","4","xgboost","precision","0.869428571428571","0.876584269662921","0.862043010752688","0.881028248587571","0.881028248587571","0.871526011560694","0.876584269662921","0.862043010752688","0.881028248587571","0.878235294117647","0.874203389830508","0.876584269662921","0.871526011560694","0.869775280898876","0.866748538011696"
"spambase","4","xgboost","recall","0.915848101265823","0.931341772151899","0.936835443037975","0.933341772151899","0.933341772151899","0.912683544303798","0.931341772151899","0.936835443037975","0.933341772151899","0.911518987341772","0.926177215189874","0.931341772151899","0.912683544303798","0.924177215189874","0.902354430379747"
"spambase","4","xgboost","accuracy","0.876","0.888","0.88","0.892","0.892","0.876","0.888","0.88","0.892","0.88","0.884","0.888","0.876","0.88","0.868"
"spambase","4","multinom","precision","0.861952662721893","0.778487804878049","0.818593406593407","0.778487804878049","0.778487804878049","0.832571428571429","0.778487804878049","0.818593406593407","0.778487804878049","0.813052631578947","0.868625","0.778487804878049","0.863873417721519","0.778487804878049","0.847447852760736"
"spambase","4","multinom","recall","0.892025316455696","0.891670886075949","0.880354430379747","0.891670886075949","0.891670886075949","0.821721518987342","0.891670886075949","0.880354430379747","0.891670886075949","0.797063291139241","0.87420253164557","0.891670886075949","0.863873417721519","0.891670886075949","0.861037974683544"
"spambase","4","multinom","accuracy","0.86","0.796","0.824","0.796","0.796","0.808","0.796","0.824","0.796","0.784","0.856","0.796","0.848","0.796","0.836"
"spambase","4","lda","precision","0.754393063583815","0.62030303030303","0.736282608695652","0.61925","0.672801762114537","0.792666666666667","0.62030303030303","0.736282608695652","0.61925","0.712193548387097","0.717944444444444","0.619341317365269","0.723561643835616","0.61925","0.656609929078014"
"spambase","4","lda","recall","0.790886075949367","0.634936708860759","0.797544303797468","0.623443037974684","0.819012658227848","0.755746835443038","0.634936708860759","0.797544303797468","0.623443037974684","0.705088607594937","0.684101265822785","0.638101265822785","0.694430379746835","0.623443037974684","0.618455696202532"
"spambase","4","lda","accuracy","0.74","0.58","0.728","0.576","0.676","0.752","0.58","0.728","0.576","0.676","0.672","0.58","0.68","0.576","0.604"
"spambase","4","forest","precision","0.927876543209877","0.927876543209877","0.913515151515152","0.932732919254658","0.932732919254658","0.932732919254658","0.927876543209877","0.935948717948718","0.909125","0.942553459119497","0.906484848484848","0.927876543209877","0.894828402366864","0.945337579617834","0.890235294117647"
"spambase","4","forest","recall","0.958131578947368","0.958131578947368","0.952131578947368","0.960131578947368","0.960131578947368","0.960131578947368","0.958131578947368","0.948263157894737","0.932973684210526","0.964131578947368","0.944842105263158","0.958131578947368","0.944131578947368","0.960842105263158","0.942131578947368"
"spambase","4","forest","accuracy","0.936","0.936","0.924","0.94","0.94","0.94","0.936","0.936","0.912","0.948","0.916","0.936","0.908","0.948","0.904"
"spambase","4","svm","precision","0.641796610169492","0.639021276595745","0.608","0.644175438596491","0.644175438596491","0.631278008298755","0.639021276595745","0.608878048780488","0.634574162679426","0.63404958677686","0.654444444444444","0.639021276595745","0.667596412556054","0.611668016194332","0.661354260089686"
"spambase","4","svm","recall","0.817421052631579","0.812131578947368","0.804","0.804263157894737","0.804263157894737","0.814710526315789","0.812131578947368","0.797421052631579","0.75478947368421","0.82","0.810263157894737","0.812131578947368","0.821552631578947","0.802710526315789","0.814263157894737"
"spambase","4","svm","accuracy","0.648","0.644","0.608","0.648","0.648","0.636","0.644","0.608","0.628","0.64","0.66","0.644","0.676","0.612","0.668"
"spambase","4","xgboost","precision","0.92874358974359","0.924285714285714","0.925627329192547","0.923783439490446","0.923783439490446","0.926516129032258","0.924285714285714","0.918965517241379","0.911696202531646","0.908585034013605","0.882993788819876","0.924285714285714","0.875975609756098","0.924285714285714","0.866722891566265"
"spambase","4","xgboost","recall","0.940973684210526","0.930394736842105","0.952842105263158","0.938973684210526","0.938973684210526","0.935684210526316","0.930394736842105","0.897368421052632","0.929684210526316","0.893368421052632","0.909105263157895","0.930394736842105","0.910394736842105","0.930394736842105","0.906394736842105"
"spambase","4","xgboost","accuracy","0.928","0.92","0.932","0.924","0.924","0.924","0.92","0.9","0.912","0.892","0.884","0.92","0.88","0.92","0.872"
"spambase","4","multinom","precision","0.937020979020979","0.86430303030303","0.919290322580645","0.86430303030303","0.86430303030303","0.91863768115942","0.86430303030303","0.928848484848485","0.86430303030303","0.809373134328358","0.927105263157895","0.86430303030303","0.927105263157895","0.86430303030303","0.924887417218543"
"spambase","4","multinom","recall","0.908657894736842","0.901105263157895","0.928394736842105","0.901105263157895","0.901105263157895","0.874921052631579","0.901105263157895","0.865052631578947","0.901105263157895","0.759","0.927105263157895","0.901105263157895","0.927105263157895","0.901105263157895","0.921815789473684"
"spambase","4","multinom","accuracy","0.916","0.868","0.916","0.868","0.868","0.888","0.868","0.888","0.868","0.768","0.92","0.868","0.92","0.868","0.916"
"spambase","4","lda","precision","0.777435897435897","0.722352941176471","0.758848484848485","0.708865671641791","0.703070422535211","0.758","0.722352941176471","0.770353982300885","0.708865671641791","0.662517985611511","0.814535211267606","0.722352941176471","0.814535211267606","0.708865671641791","0.817"
"spambase","4","lda","recall","0.787894736842105","0.682105263157895","0.791763157894737","0.664236842105263","0.841552631578947","0.713263157894737","0.682105263157895","0.6625","0.664236842105263","0.632368421052632","0.786736842105263","0.682105263157895","0.786736842105263","0.664236842105263","0.783447368421053"
"spambase","4","lda","accuracy","0.76","0.68","0.748","0.664","0.716","0.716","0.68","0.7","0.664","0.62","0.784","0.68","0.784","0.664","0.784"
"spambase","4","forest","precision","0.885759036144578","0.890424242424242","0.8835","0.888073170731707","0.888073170731707","0.895121951219512","0.890424242424242","0.91425","0.878746987951807","0.904617283950617","0.890424242424242","0.890424242424242","0.890424242424242","0.902170731707317","0.881024390243902"
"spambase","4","forest","recall","0.923124183006536","0.925124183006536","0.926392156862745","0.919856209150327","0.919856209150327","0.927124183006536","0.925124183006536","0.935124183006536","0.915856209150327","0.931124183006536","0.925124183006536","0.925124183006536","0.925124183006536","0.934392156862745","0.912588235294118"
"spambase","4","forest","accuracy","0.892","0.896","0.892","0.892","0.892","0.9","0.896","0.916","0.884","0.908","0.896","0.896","0.896","0.908","0.884"
